%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__H0_pdm_shallow log__H0_pdm_soil log__fdd_threshold snow_insulation_k f_tile_soil    log__tau_tile  et_alpha       wp_soil        wp_soil_sigma  neg_kge        
517      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.652777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3102829536   
518      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.590277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3066208048   
519      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.241666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3056326363   
520      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.01208333333  0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3069525112   
521      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.07975        0.02122222222  0.9718518519   5.555555556    37.99138889    0.3060939197   
522      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.04987222222  0.9718518519   5.555555556    37.99138889    0.3063852654   
523      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   13.05555556    37.99138889    0.3097000838   
524      I1         1.948055556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3125826767   
525      I1         1.990555556    2.626018519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.30783768     
526      I1         1.990555556    2.668518519    2.537037037    0.5843888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3073690655   
527      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.8025         2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3053411041   
528      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.465277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3061557371   
529      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.091666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3070223837   
530      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.004583333333 0.055          0.02122222222  0.9718518519   5.555555556    37.99138889    0.3061038309   
531      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.03025        0.02122222222  0.9718518519   5.555555556    37.99138889    0.306774933    
532      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9473518519   5.555555556    37.99138889    0.3072042584   
533      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3051822683   
534      I1         1.990555556    2.668518519    2.587037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3052893688   
535      I1         1.990555556    2.668518519    2.537037037    0.6333888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3048404068   
536      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.05264814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3051449986   
537      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.2975         2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3066696429   
538      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.652777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3089451486   
539      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.590277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3053939271   
540      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.241666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3043869384   
541      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.01208333333  0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3057026265   
542      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.07975        0.02122222222  0.9718518519   5.555555556    34.24388889    0.3049463325   
543      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.04987222222  0.9718518519   5.555555556    34.24388889    0.3051857632   
544      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   13.05555556    34.24388889    0.3086238265   
545      I1         1.948055556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3112711764   
546      I1         1.990555556    2.626018519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3066454921   
547      I1         1.990555556    2.668518519    2.537037037    0.5843888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3060692116   
548      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.8025         2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3041384862   
549      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3096694219   
550      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.465277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3049875359   
551      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.091666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3058574784   
552      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.004583333333 0.055          0.02122222222  0.9718518519   5.555555556    34.24388889    0.3049617377   
553      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.03025        0.02122222222  0.9718518519   5.555555556    34.24388889    0.3055283911   
554      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9473518519   5.555555556    34.24388889    0.3060154253   
555      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3038494608   
556      I1         1.990555556    2.668518519    2.587037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3039580688   
557      I1         1.990555556    2.668518519    2.537037037    0.6333888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3036383513   
558      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.05264814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3038160911   
559      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.2975         2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3053412352   
560      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.652777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3074622675   
561      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.590277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3040332409   
562      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.241666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.303005829    
563      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.01208333333  0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3043173319   
564      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.07975        0.02122222222  0.9718518519   5.555555556    30.49638889    0.3036680625   
565      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.04987222222  0.9718518519   5.555555556    30.49638889    0.3038527429   
566      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   13.05555556    30.49638889    0.3073996417   
567      I1         1.948055556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3098195451   
568      I1         1.990555556    2.626018519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3053053356   
569      I1         1.990555556    2.668518519    2.537037037    0.5843888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3046348598   
570      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.8025         2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3028022106   
571      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.527777778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3085677275   
572      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.465277778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3036864775   
573      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.091666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3045608074   
574      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.004583333333 0.055          0.02122222222  0.9718518519   5.555555556    30.49638889    0.3036900392   
575      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.03025        0.02122222222  0.9718518519   5.555555556    30.49638889    0.3041467461   
576      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9473518519   5.555555556    30.49638889    0.3047245774   
577      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3023748431   
578      I1         1.990555556    2.668518519    2.637037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3025896177   
579      I1         1.990555556    2.668518519    2.537037037    0.6578888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3029272472   
580      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.07714814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3023188045   
581      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.545          2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.305153873    
582      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.715277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3158717797   
583      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.652777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3027030241   
584      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.316666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3008018975   
585      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.01583333333  0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3034181194   
586      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.1045         0.02122222222  0.9718518519   5.555555556    26.74888889    0.3022539457   
587      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.07852222222  0.9718518519   5.555555556    26.74888889    0.3023813124   
588      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   20.55555556    26.74888889    0.3104079747   
589      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3145469598   
590      I1         1.990555556    2.583518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3052962553   
591      I1         1.990555556    2.668518519    2.537037037    0.5598888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3042803592   
592      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.555          2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3003240794   
593      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.465277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3216319659   
594      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.402777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3021489568   
595      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.016666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.3037812814   
596      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.0008333333333 0.055          0.02122222222  0.9718518519   5.555555556    26.74888889    0.302038201    
597      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.0055         0.02122222222  0.9718518519   5.555555556    26.74888889    0.3029888642   
598      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9228518519   5.555555556    26.74888889    0.3155513571   
599      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2990397563   
600      I1         1.990555556    2.668518519    2.637037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2992641748   
601      I1         1.990555556    2.668518519    2.537037037    0.6578888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.3001890634   
602      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.07714814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2990076773   
603      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.545          2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.3018374958   
604      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.715277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.3121162961   
605      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.652777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2992956118   
606      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.316666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2973387327   
607      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.01583333333  0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2999537197   
608      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.1045         0.02122222222  0.9718518519   5.555555556    19.25388889    0.2991354596   
609      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.07852222222  0.9718518519   5.555555556    19.25388889    0.2990449208   
610      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   20.55555556    19.25388889    0.3074178952   
611      I1         1.905555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.310888374    
612      I1         1.990555556    2.583518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.3016550277   
613      I1         1.990555556    2.668518519    2.537037037    0.5598888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.3007929886   
614      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  4.555          2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2969856722   
615      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.465277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.319683913    
616      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.402777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2989198509   
617      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.016666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.3005834651   
618      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.0008333333333 0.055          0.02122222222  0.9718518519   5.555555556    19.25388889    0.2989545022   
619      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.0055         0.02122222222  0.9718518519   5.555555556    19.25388889    0.299524903    
620      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9228518519   5.555555556    19.25388889    0.3142589767   
621      I1         1.990555556    2.668518519    2.537037037    0.6088888889   0.02814814815  5.05           2.590277778    2.527777778    2.166666667    0.008333333333 0.055          0.02122222222  0.9718518519   5.555555556    11.75888889    0.2957201256   
